t,CH01,CH02,CH03,CH04,CH05,CH06,CH07
t_7402,0.047,0.587,0.587,0.587,0.100,0.344,0.100
t_7403,0.055,0.589,0.589,0.589,0.119,0.354,0.119
t_7404,0.053,0.538,0.538,0.538,0.107,0.323,0.107
t_7405,0.040,0.484,0.484,0.484,0.080,0.282,0.080
t_7406,0.026,0.418,0.418,0.418,0.051,0.235,0.051
t_7407,0.014,0.314,0.314,0.314,0.019,0.167,0.019
t_7408,0.006,0.193,0.193,0.193,0.005,0.099,0.005
t_7409,0.001,0.159,0.159,0.159,0.008,0.084,0.008
t_7410,0.009,0.161,0.161,0.161,0.024,0.093,0.024
t_7411,0.014,0.168,0.168,0.168,0.016,0.092,0.016
t_7412,0.027,0.170,0.170,0.170,0.021,0.096,0.021
t_7413,0.057,0.157,0.157,0.157,0.028,0.093,0.028
t_7414,0.096,0.149,0.149,0.149,0.040,0.095,0.040
t_7415,0.120,0.142,0.142,0.142,0.056,0.099,0.056
t_7416,0.098,0.122,0.122,0.122,0.058,0.090,0.058
t_7417,0.113,0.094,0.094,0.094,0.055,0.075,0.055
t_7418,0.127,0.065,0.065,0.065,0.042,0.054,0.042
t_7419,0.145,0.024,0.024,0.024,0.023,0.024,0.023
t_7420,0.169,0.014,0.014,0.014,0.011,0.013,0.011
t_7421,0.201,0.009,0.009,0.009,0.003,0.006,0.003
t_7422,0.230,0.004,0.004,0.004,0.001,0.003,0.001
t_7423,0.247,0.003,0.003,0.003,0.000,0.002,0.000
t_7424,0.239,0.002,0.002,0.002,0.000,0.001,0.000
t_7425,0.228,0.001,0.001,0.001,0.000,0.001,0.000
t_7426,0.313,0.000,0.000,0.000,0.000,0.000,0.000
t_7427,0.368,0.000,0.000,0.000,0.000,0.000,0.000
t_7428,0.360,0.000,0.000,0.000,0.000,0.000,0.000
t_7429,0.351,0.000,0.000,0.000,0.000,0.000,0.000
t_7430,0.327,0.000,0.000,0.000,0.000,0.000,0.000
t_7431,0.284,0.000,0.000,0.000,0.000,0.000,0.000
t_7432,0.214,0.000,0.000,0.000,0.000,0.000,0.000
t_7433,0.151,0.000,0.000,0.000,0.000,0.000,0.000
t_7434,0.136,0.000,0.000,0.000,0.000,0.000,0.000
t_7435,0.098,0.000,0.000,0.000,0.000,0.000,0.000
t_7436,0.068,0.001,0.001,0.001,0.000,0.001,0.000
t_7437,0.046,0.004,0.004,0.004,0.000,0.002,0.000
t_7438,0.019,0.010,0.010,0.010,0.000,0.005,0.000
t_7439,0.006,0.046,0.046,0.046,0.000,0.023,0.000
t_7440,0.008,0.133,0.133,0.133,0.000,0.067,0.000
t_7441,0.002,0.216,0.216,0.216,0.000,0.108,0.000
t_7442,0.004,0.305,0.305,0.305,0.000,0.153,0.000
t_7443,0.012,0.388,0.388,0.388,0.000,0.194,0.000
t_7444,0.042,0.513,0.513,0.513,0.001,0.257,0.001
t_7445,0.108,0.642,0.642,0.642,0.005,0.324,0.005
t_7446,0.235,0.752,0.752,0.752,0.018,0.385,0.018
t_7447,0.367,0.766,0.766,0.766,0.033,0.400,0.033
t_7448,0.394,0.752,0.752,0.752,0.027,0.390,0.027
t_7449,0.296,0.469,0.469,0.469,0.005,0.237,0.005
t_7450,0.228,0.459,0.459,0.459,0.001,0.230,0.001
t_7451,0.293,0.510,0.510,0.510,0.001,0.256,0.001
t_7452,0.339,0.654,0.654,0.654,0.002,0.328,0.002
t_7453,0.322,0.635,0.635,0.635,0.007,0.321,0.007
t_7454,0.256,0.496,0.496,0.496,0.004,0.250,0.004
t_7455,0.220,0.294,0.294,0.294,0.003,0.149,0.003
t_7456,0.292,0.158,0.158,0.158,0.009,0.084,0.009
t_7457,0.405,0.101,0.101,0.101,0.004,0.053,0.004
t_7458,0.606,0.080,0.080,0.080,0.001,0.041,0.001
t_7459,0.686,0.103,0.103,0.103,0.002,0.053,0.002
t_7460,0.658,0.161,0.161,0.161,0.002,0.082,0.002
t_7461,0.597,0.082,0.082,0.082,0.001,0.042,0.001
t_7462,0.500,0.130,0.130,0.130,0.002,0.066,0.002
t_7463,0.405,0.130,0.130,0.130,0.001,0.066,0.001
t_7464,0.335,0.125,0.125,0.125,0.000,0.063,0.000
t_7465,0.291,0.057,0.057,0.057,0.000,0.029,0.000
t_7466,0.247,0.015,0.015,0.015,0.000,0.008,0.000
t_7467,0.217,0.002,0.002,0.002,0.000,0.001,0.000
t_7468,0.218,0.000,0.000,0.000,0.000,0.000,0.000
t_7469,0.207,0.000,0.000,0.000,0.000,0.000,0.000
t_7470,0.135,0.000,0.000,0.000,0.000,0.000,0.000
t_7471,0.117,0.000,0.000,0.000,0.000,0.000,0.000
t_7472,0.111,0.000,0.000,0.000,0.000,0.000,0.000
t_7473,0.083,0.005,0.005,0.005,0.000,0.003,0.000
t_7474,0.098,0.010,0.010,0.010,0.000,0.005,0.000
t_7475,0.165,0.078,0.078,0.078,0.002,0.040,0.002
t_7476,0.246,0.129,0.129,0.129,0.010,0.070,0.010
t_7477,0.346,0.189,0.189,0.189,0.026,0.108,0.026
t_7478,0.444,0.241,0.241,0.241,0.051,0.146,0.051
t_7479,0.510,0.233,0.233,0.233,0.063,0.148,0.063
t_7480,0.468,0.285,0.285,0.285,0.080,0.183,0.080
t_7481,0.527,0.364,0.364,0.364,0.117,0.241,0.117
t_7482,0.670,0.415,0.415,0.415,0.128,0.272,0.128
t_7483,0.770,0.446,0.446,0.446,0.131,0.289,0.131
t_7484,0.841,0.455,0.455,0.455,0.136,0.296,0.136
t_7485,0.882,0.438,0.438,0.438,0.142,0.290,0.142
t_7486,0.904,0.371,0.371,0.371,0.120,0.246,0.120
t_7487,0.910,0.317,0.317,0.317,0.087,0.202,0.087
t_7488,0.913,0.294,0.294,0.294,0.067,0.181,0.067
t_7489,0.915,0.273,0.273,0.273,0.042,0.158,0.042
t_7490,0.914,0.248,0.248,0.248,0.015,0.132,0.015
t_7491,0.912,0.208,0.208,0.208,0.004,0.106,0.004
t_7492,0.910,0.173,0.173,0.173,0.003,0.088,0.003
t_7493,0.908,0.123,0.123,0.123,0.001,0.062,0.001
t_7494,0.905,0.067,0.067,0.067,0.000,0.034,0.000
t_7495,0.900,0.026,0.026,0.026,0.000,0.013,0.000
t_7496,0.893,0.008,0.008,0.008,0.000,0.004,0.000
t_7497,0.873,0.006,0.006,0.006,0.000,0.003,0.000
t_7498,0.871,0.006,0.006,0.006,0.001,0.004,0.001
t_7499,0.878,0.004,0.004,0.004,0.003,0.004,0.003
t_7500,0.884,0.001,0.001,0.001,0.006,0.004,0.006
t_7501,0.892,0.001,0.001,0.001,0.012,0.007,0.012
t_7502,0.890,0.002,0.002,0.002,0.016,0.009,0.016
t_7503,0.884,0.003,0.003,0.003,0.015,0.009,0.015
t_7504,0.867,0.006,0.006,0.006,0.012,0.009,0.012
t_7505,0.864,0.004,0.004,0.004,0.016,0.010,0.016
t_7506,0.860,0.004,0.004,0.004,0.022,0.013,0.022
t_7507,0.862,0.002,0.002,0.002,0.031,0.017,0.031
t_7508,0.854,0.002,0.002,0.002,0.034,0.018,0.034
t_7509,0.828,0.002,0.002,0.002,0.038,0.020,0.038
t_7510,0.801,0.002,0.002,0.002,0.034,0.018,0.034
t_7511,0.803,0.003,0.003,0.003,0.023,0.013,0.023
t_7512,0.795,0.003,0.003,0.003,0.013,0.008,0.013
t_7513,0.792,0.003,0.003,0.003,0.006,0.005,0.006
t_7514,0.788,0.002,0.002,0.002,0.003,0.003,0.003
t_7515,0.788,0.003,0.003,0.003,0.002,0.003,0.002
t_7516,0.809,0.003,0.003,0.003,0.002,0.003,0.002
t_7517,0.778,0.002,0.002,0.002,0.003,0.003,0.003
t_7518,0.759,0.001,0.001,0.001,0.004,0.003,0.004
t_7519,0.745,0.001,0.001,0.001,0.005,0.003,0.005
t_7520,0.739,0.001,0.001,0.001,0.006,0.004,0.006
t_7521,0.697,0.000,0.000,0.000,0.009,0.005,0.009
t_7522,0.676,0.001,0.001,0.001,0.025,0.013,0.025
t_7523,0.739,0.000,0.000,0.000,0.035,0.018,0.035
t_7524,0.787,0.000,0.000,0.000,0.046,0.023,0.046
t_7525,0.769,0.000,0.000,0.000,0.049,0.025,0.049
t_7526,0.724,0.001,0.001,0.001,0.042,0.022,0.042
t_7527,0.664,0.002,0.002,0.002,0.028,0.015,0.028
t_7528,0.523,0.001,0.001,0.001,0.010,0.006,0.010
t_7529,0.506,0.001,0.001,0.001,0.014,0.008,0.014
t_7530,0.506,0.001,0.001,0.001,0.025,0.013,0.025
t_7531,0.498,0.000,0.000,0.000,0.036,0.018,0.036
t_7532,0.477,0.000,0.000,0.000,0.049,0.025,0.049
t_7533,0.447,0.000,0.000,0.000,0.065,0.033,0.065
t_7534,0.416,0.000,0.000,0.000,0.077,0.039,0.077
t_7535,0.381,0.000,0.000,0.000,0.080,0.040,0.080
t_7536,0.361,0.000,0.000,0.000,0.080,0.040,0.080
t_7537,0.345,0.000,0.000,0.000,0.083,0.042,0.083
t_7538,0.325,0.000,0.000,0.000,0.082,0.041,0.082
t_7539,0.309,0.000,0.000,0.000,0.082,0.041,0.082
t_7540,0.305,0.000,0.000,0.000,0.075,0.038,0.075
t_7541,0.294,0.000,0.000,0.000,0.059,0.030,0.059
t_7542,0.279,0.000,0.000,0.000,0.049,0.025,0.049
t_7543,0.257,0.000,0.000,0.000,0.046,0.023,0.046
t_7544,0.223,0.000,0.000,0.000,0.042,0.021,0.042
t_7545,0.186,0.000,0.000,0.000,0.032,0.016,0.032
t_7546,0.186,0.000,0.000,0.000,0.034,0.017,0.034
t_7547,0.180,0.000,0.000,0.000,0.047,0.024,0.047
t_7548,0.152,0.000,0.000,0.000,0.050,0.025,0.050
t_7549,0.134,0.000,0.000,0.000,0.043,0.022,0.043
t_7550,0.115,0.000,0.000,0.000,0.033,0.017,0.033
t_7551,0.090,0.000,0.000,0.000,0.014,0.007,0.014
t_7552,0.049,0.000,0.000,0.000,0.007,0.004,0.007
t_7553,0.190,0.000,0.000,0.000,0.008,0.004,0.008
t_7554,0.213,0.000,0.000,0.000,0.008,0.004,0.008
t_7555,0.208,0.000,0.000,0.000,0.007,0.004,0.007
t_7556,0.185,0.003,0.003,0.003,0.005,0.004,0.005
t_7557,0.146,0.079,0.079,0.079,0.007,0.043,0.007
t_7558,0.097,0.230,0.230,0.230,0.008,0.119,0.008
t_7559,0.056,0.372,0.372,0.372,0.011,0.192,0.011
t_7560,0.030,0.457,0.457,0.457,0.020,0.239,0.020
t_7561,0.023,0.349,0.349,0.349,0.028,0.189,0.028
t_7562,0.021,0.411,0.411,0.411,0.022,0.217,0.022
t_7563,0.024,0.485,0.485,0.485,0.019,0.252,0.019
t_7564,0.022,0.546,0.546,0.546,0.017,0.282,0.017
t_7565,0.017,0.609,0.609,0.609,0.026,0.318,0.026
t_7566,0.009,0.661,0.661,0.661,0.032,0.347,0.032
t_7567,0.006,0.715,0.715,0.715,0.042,0.379,0.042
t_7568,0.003,0.736,0.736,0.736,0.056,0.396,0.056
t_7569,0.001,0.717,0.717,0.717,0.043,0.380,0.043
t_7570,0.000,0.615,0.615,0.615,0.040,0.328,0.040
t_7571,0.000,0.529,0.529,0.529,0.088,0.309,0.088
t_7572,0.000,0.449,0.449,0.449,0.134,0.292,0.134
t_7573,0.001,0.224,0.224,0.224,0.182,0.203,0.182
t_7574,0.001,0.186,0.186,0.186,0.222,0.204,0.222
t_7575,0.001,0.142,0.142,0.142,0.273,0.208,0.273
t_7576,0.001,0.127,0.127,0.127,0.333,0.230,0.333
t_7577,0.002,0.245,0.245,0.245,0.343,0.294,0.343
t_7578,0.006,0.271,0.271,0.271,0.323,0.297,0.323
t_7579,0.013,0.287,0.287,0.287,0.277,0.282,0.277
t_7580,0.020,0.320,0.320,0.320,0.237,0.279,0.237
t_7581,0.028,0.329,0.329,0.329,0.205,0.267,0.205
t_7582,0.041,0.358,0.358,0.358,0.157,0.258,0.157
t_7583,0.050,0.377,0.377,0.377,0.118,0.248,0.118
t_7584,0.057,0.376,0.376,0.376,0.094,0.235,0.094
t_7585,0.045,0.372,0.372,0.372,0.092,0.232,0.092
t_7586,0.038,0.395,0.395,0.395,0.100,0.248,0.100
t_7587,0.056,0.448,0.448,0.448,0.115,0.282,0.115
t_7588,0.092,0.470,0.470,0.470,0.155,0.313,0.155
t_7589,0.121,0.706,0.706,0.706,0.175,0.441,0.175
t_7590,0.158,0.719,0.719,0.719,0.174,0.447,0.174
t_7591,0.193,0.700,0.700,0.700,0.176,0.438,0.176
t_7592,0.205,0.660,0.660,0.660,0.158,0.409,0.158
t_7593,0.188,0.368,0.368,0.368,0.118,0.243,0.118
t_7594,0.188,0.269,0.269,0.269,0.046,0.158,0.046
t_7595,0.229,0.201,0.201,0.201,0.015,0.108,0.015
t_7596,0.376,0.180,0.180,0.180,0.006,0.093,0.006
t_7597,0.498,0.191,0.191,0.191,0.002,0.097,0.002
t_7598,0.566,0.326,0.326,0.326,0.000,0.163,0.000
t_7599,0.565,0.406,0.406,0.406,0.000,0.203,0.000
t_7600,0.541,0.531,0.531,0.531,0.004,0.268,0.004
t_7601,0.621,0.671,0.671,0.671,0.022,0.347,0.022
t_7602,0.710,0.723,0.723,0.723,0.040,0.382,0.040
t_7603,0.752,0.729,0.729,0.729,0.046,0.388,0.046
t_7604,0.787,0.769,0.769,0.769,0.051,0.410,0.051
t_7605,0.819,0.771,0.771,0.771,0.045,0.408,0.045
t_7606,0.866,0.797,0.797,0.797,0.044,0.421,0.044
t_7607,0.898,0.837,0.837,0.837,0.047,0.442,0.047
t_7608,0.914,0.847,0.847,0.847,0.057,0.452,0.057
t_7609,0.922,0.872,0.872,0.872,0.054,0.463,0.054
t_7610,0.928,0.904,0.904,0.904,0.049,0.477,0.049
t_7611,0.932,0.933,0.933,0.933,0.054,0.494,0.054
t_7612,0.931,0.952,0.952,0.952,0.063,0.508,0.063
t_7613,0.921,0.868,0.868,0.868,0.071,0.470,0.071
t_7614,0.908,0.873,0.873,0.873,0.069,0.471,0.069
t_7615,0.893,0.889,0.889,0.889,0.075,0.482,0.075
t_7616,0.883,0.907,0.907,0.907,0.071,0.489,0.071
t_7617,0.867,0.880,0.880,0.880,0.042,0.461,0.042
t_7618,0.878,0.864,0.864,0.864,0.023,0.444,0.023
t_7619,0.876,0.854,0.854,0.854,0.017,0.436,0.017
t_7620,0.881,0.787,0.787,0.787,0.022,0.405,0.022
t_7621,0.849,0.773,0.773,0.773,0.024,0.399,0.024
t_7622,0.767,0.732,0.732,0.732,0.032,0.382,0.032
t_7623,0.681,0.635,0.635,0.635,0.056,0.346,0.056
t_7624,0.502,0.354,0.354,0.354,0.125,0.240,0.125
t_7625,0.263,0.337,0.337,0.337,0.291,0.314,0.291
t_7626,0.169,0.318,0.318,0.318,0.375,0.347,0.375
t_7627,0.122,0.303,0.303,0.303,0.396,0.350,0.396
t_7628,0.089,0.286,0.286,0.286,0.375,0.331,0.375
t_7629,0.062,0.240,0.240,0.240,0.356,0.298,0.356
t_7630,0.039,0.186,0.186,0.186,0.362,0.274,0.362
t_7631,0.025,0.132,0.132,0.132,0.383,0.258,0.383
t_7632,0.019,0.079,0.079,0.079,0.396,0.238,0.396
t_7633,0.051,0.044,0.044,0.044,0.389,0.217,0.389
t_7634,0.058,0.022,0.022,0.022,0.385,0.204,0.385
t_7635,0.073,0.029,0.029,0.029,0.368,0.199,0.368
t_7636,0.046,0.054,0.054,0.054,0.301,0.178,0.301
t_7637,0.052,0.150,0.150,0.150,0.236,0.193,0.236
t_7638,0.061,0.241,0.241,0.241,0.196,0.219,0.196
t_7639,0.079,0.339,0.339,0.339,0.156,0.248,0.156
t_7640,0.095,0.433,0.433,0.433,0.095,0.264,0.095
t_7641,0.085,0.441,0.441,0.441,0.026,0.234,0.026
t_7642,0.079,0.365,0.365,0.365,0.001,0.183,0.001
t_7643,0.100,0.185,0.185,0.185,0.001,0.093,0.001
t_7644,0.143,0.180,0.180,0.180,0.000,0.090,0.000
t_7645,0.178,0.184,0.184,0.184,0.000,0.092,0.000
t_7646,0.182,0.175,0.175,0.175,0.000,0.088,0.000
t_7647,0.212,0.152,0.152,0.152,0.000,0.076,0.000
t_7648,0.240,0.185,0.185,0.185,0.001,0.093,0.001
t_7649,0.341,0.188,0.188,0.188,0.003,0.096,0.003
t_7650,0.427,0.232,0.232,0.232,0.006,0.119,0.006
t_7651,0.507,0.316,0.316,0.316,0.009,0.163,0.009
t_7652,0.539,0.385,0.385,0.385,0.014,0.200,0.014
t_7653,0.541,0.435,0.435,0.435,0.019,0.227,0.019
t_7654,0.516,0.510,0.510,0.510,0.018,0.264,0.018
t_7655,0.479,0.571,0.571,0.571,0.015,0.293,0.015
t_7656,0.433,0.628,0.628,0.628,0.010,0.319,0.010
t_7657,0.383,0.505,0.505,0.505,0.007,0.256,0.007
t_7658,0.353,0.598,0.598,0.598,0.006,0.302,0.006
t_7659,0.327,0.722,0.722,0.722,0.006,0.364,0.006
t_7660,0.306,0.790,0.790,0.790,0.011,0.401,0.011
t_7661,0.265,0.800,0.800,0.800,0.013,0.407,0.013
t_7662,0.213,0.743,0.743,0.743,0.014,0.379,0.014
t_7663,0.191,0.710,0.710,0.710,0.021,0.366,0.021
t_7664,0.190,0.690,0.690,0.690,0.041,0.366,0.041
t_7665,0.182,0.556,0.556,0.556,0.048,0.302,0.048
t_7666,0.183,0.441,0.441,0.441,0.070,0.256,0.070
t_7667,0.226,0.355,0.355,0.355,0.102,0.229,0.102
t_7668,0.251,0.315,0.315,0.315,0.126,0.221,0.126
t_7669,0.244,0.281,0.281,0.281,0.166,0.224,0.166
t_7670,0.272,0.290,0.290,0.290,0.194,0.242,0.194
t_7671,0.226,0.168,0.168,0.168,0.200,0.184,0.200
t_7672,0.181,0.179,0.179,0.179,0.198,0.189,0.198
t_7673,0.193,0.185,0.185,0.185,0.201,0.193,0.201
t_7674,0.202,0.327,0.327,0.327,0.197,0.262,0.197
t_7675,0.188,0.321,0.321,0.321,0.190,0.256,0.190
t_7676,0.177,0.312,0.312,0.312,0.189,0.251,0.189
t_7677,0.163,0.300,0.300,0.300,0.190,0.245,0.190
t_7678,0.128,0.319,0.319,0.319,0.173,0.246,0.173
t_7679,0.136,0.354,0.354,0.354,0.152,0.253,0.152
t_7680,0.133,0.381,0.381,0.381,0.134,0.258,0.134
t_7681,0.148,0.395,0.395,0.395,0.117,0.256,0.117
t_7682,0.156,0.394,0.394,0.394,0.094,0.244,0.094
t_7683,0.159,0.398,0.398,0.398,0.076,0.237,0.076
t_7684,0.165,0.433,0.433,0.433,0.045,0.239,0.045
t_7685,0.177,0.708,0.708,0.708,0.047,0.378,0.047
t_7686,0.200,0.792,0.792,0.792,0.071,0.432,0.071
t_7687,0.247,0.845,0.845,0.845,0.085,0.465,0.085
t_7688,0.258,0.917,0.917,0.917,0.111,0.514,0.111
t_7689,0.257,0.964,0.964,0.964,0.109,0.537,0.109
t_7690,0.261,0.983,0.983,0.983,0.105,0.544,0.105
t_7691,0.326,0.938,0.938,0.938,0.146,0.542,0.146
t_7692,0.455,0.718,0.718,0.718,0.245,0.482,0.245
t_7693,0.474,0.665,0.665,0.665,0.423,0.544,0.423
t_7694,0.447,0.601,0.601,0.601,0.599,0.600,0.599
t_7695,0.386,0.512,0.512,0.512,0.685,0.599,0.685
t_7696,0.259,0.438,0.438,0.438,0.681,0.560,0.681
t_7697,0.218,0.402,0.402,0.402,0.671,0.537,0.671
t_7698,0.158,0.312,0.312,0.312,0.597,0.455,0.597
t_7699,0.090,0.249,0.249,0.249,0.563,0.406,0.563
t_7700,0.049,0.207,0.207,0.207,0.507,0.357,0.507
t_7701,0.016,0.173,0.173,0.173,0.463,0.318,0.463
t_7702,0.011,0.163,0.163,0.163,0.390,0.277,0.390
t_7703,0.011,0.177,0.177,0.177,0.330,0.254,0.330
t_7704,0.011,0.143,0.143,0.143,0.277,0.210,0.277
t_7705,0.010,0.104,0.104,0.104,0.229,0.167,0.229
t_7706,0.009,0.056,0.056,0.056,0.167,0.112,0.167
t_7707,0.008,0.020,0.020,0.020,0.102,0.061,0.102
t_7708,0.007,0.003,0.003,0.003,0.037,0.020,0.037
t_7709,0.007,0.001,0.001,0.001,0.013,0.007,0.013
t_7710,0.007,0.002,0.002,0.002,0.008,0.005,0.008
t_7711,0.007,0.008,0.008,0.008,0.007,0.008,0.007
t_7712,0.007,0.017,0.017,0.017,0.008,0.013,0.008
t_7713,0.005,0.026,0.026,0.026,0.004,0.015,0.004
t_7714,0.006,0.037,0.037,0.037,0.009,0.023,0.009
t_7715,0.006,0.059,0.059,0.059,0.037,0.048,0.037
t_7716,0.004,0.066,0.066,0.066,0.090,0.078,0.090
t_7717,0.005,0.057,0.057,0.057,0.134,0.096,0.134
t_7718,0.005,0.061,0.061,0.061,0.154,0.108,0.154
t_7719,0.004,0.050,0.050,0.050,0.176,0.113,0.176
t_7720,0.006,0.037,0.037,0.037,0.236,0.137,0.236
t_7721,0.014,0.036,0.036,0.036,0.297,0.167,0.297
t_7722,0.016,0.033,0.033,0.033,0.350,0.192,0.350
t_7723,0.074,0.031,0.031,0.031,0.411,0.221,0.411
t_7724,0.054,0.073,0.073,0.073,0.424,0.249,0.424
t_7725,0.033,0.073,0.073,0.073,0.415,0.244,0.415
t_7726,0.016,0.063,0.063,0.063,0.382,0.223,0.382
t_7727,0.009,0.050,0.050,0.050,0.358,0.204,0.358
t_7728,0.007,0.056,0.056,0.056,0.323,0.190,0.323
t_7729,0.003,0.095,0.095,0.095,0.299,0.197,0.299
t_7730,0.001,0.142,0.142,0.142,0.258,0.200,0.258
t_7731,0.001,0.195,0.195,0.195,0.224,0.210,0.224
t_7732,0.002,0.408,0.408,0.408,0.161,0.285,0.161
t_7733,0.004,0.527,0.527,0.527,0.101,0.314,0.101
t_7734,0.010,0.619,0.619,0.619,0.059,0.339,0.059
t_7735,0.017,0.672,0.672,0.672,0.020,0.346,0.020
t_7736,0.026,0.677,0.677,0.677,0.010,0.344,0.010
t_7737,0.045,0.564,0.564,0.564,0.002,0.283,0.002
t_7738,0.049,0.357,0.357,0.357,0.000,0.179,0.000
t_7739,0.080,0.136,0.136,0.136,0.000,0.068,0.000
t_7740,0.140,0.105,0.105,0.105,0.000,0.053,0.000
t_7741,0.191,0.094,0.094,0.094,0.000,0.047,0.000
t_7742,0.148,0.090,0.090,0.090,0.000,0.045,0.000
t_7743,0.141,0.121,0.121,0.121,0.000,0.061,0.000
t_7744,0.159,0.171,0.171,0.171,0.001,0.086,0.001
t_7745,0.216,0.396,0.396,0.396,0.008,0.202,0.008
t_7746,0.255,0.500,0.500,0.500,0.022,0.261,0.022
t_7747,0.259,0.556,0.556,0.556,0.046,0.301,0.046
t_7748,0.289,0.620,0.620,0.620,0.066,0.343,0.066
t_7749,0.318,0.650,0.650,0.650,0.078,0.364,0.078
t_7750,0.357,0.680,0.680,0.680,0.096,0.388,0.096
t_7751,0.369,0.709,0.709,0.709,0.112,0.411,0.112
t_7752,0.351,0.750,0.750,0.750,0.111,0.431,0.111
t_7753,0.334,0.765,0.765,0.765,0.100,0.433,0.100
t_7754,0.312,0.774,0.774,0.774,0.100,0.437,0.100
t_7755,0.308,0.775,0.775,0.775,0.109,0.442,0.109
t_7756,0.312,0.750,0.750,0.750,0.081,0.416,0.081
t_7757,0.316,0.679,0.679,0.679,0.072,0.376,0.072
t_7758,0.345,0.661,0.661,0.661,0.075,0.368,0.075
t_7759,0.402,0.634,0.634,0.634,0.078,0.356,0.078
t_7760,0.453,0.596,0.596,0.596,0.070,0.333,0.070
t_7761,0.411,0.497,0.497,0.497,0.037,0.267,0.037
t_7762,0.346,0.341,0.341,0.341,0.016,0.179,0.016
t_7763,0.339,0.123,0.123,0.123,0.009,0.066,0.009
t_7764,0.416,0.063,0.063,0.063,0.007,0.035,0.007
t_7765,0.429,0.034,0.034,0.034,0.013,0.024,0.013
t_7766,0.397,0.032,0.032,0.032,0.023,0.028,0.023
t_7767,0.315,0.028,0.028,0.028,0.043,0.036,0.043
t_7768,0.266,0.034,0.034,0.034,0.085,0.060,0.085
t_7769,0.406,0.064,0.064,0.064,0.096,0.080,0.096
t_7770,0.448,0.100,0.100,0.100,0.090,0.095,0.090
t_7771,0.454,0.121,0.121,0.121,0.074,0.098,0.074
t_7772,0.473,0.149,0.149,0.149,0.063,0.106,0.063
t_7773,0.483,0.181,0.181,0.181,0.067,0.124,0.067
t_7774,0.463,0.194,0.194,0.194,0.074,0.134,0.074
t_7775,0.396,0.195,0.195,0.195,0.095,0.145,0.095
t_7776,0.367,0.198,0.198,0.198,0.101,0.150,0.101
t_7777,0.329,0.199,0.199,0.199,0.089,0.144,0.089
t_7778,0.284,0.197,0.197,0.197,0.076,0.137,0.076
t_7779,0.235,0.303,0.303,0.303,0.064,0.184,0.064
t_7780,0.263,0.277,0.277,0.277,0.047,0.162,0.047
t_7781,0.267,0.240,0.240,0.240,0.031,0.136,0.031
t_7782,0.286,0.212,0.212,0.212,0.020,0.116,0.020
t_7783,0.330,0.218,0.218,0.218,0.018,0.118,0.018
t_7784,0.392,0.254,0.254,0.254,0.016,0.135,0.016
t_7785,0.432,0.276,0.276,0.276,0.008,0.142,0.008
t_7786,0.450,0.283,0.283,0.283,0.001,0.142,0.001
t_7787,0.540,0.231,0.231,0.231,0.000,0.116,0.000
t_7788,0.684,0.146,0.146,0.146,0.000,0.073,0.000
t_7789,0.760,0.055,0.055,0.055,0.000,0.028,0.000
t_7790,0.805,0.045,0.045,0.045,0.000,0.023,0.000
t_7791,0.778,0.062,0.062,0.062,0.000,0.031,0.000
t_7792,0.774,0.104,0.104,0.104,0.004,0.054,0.004
t_7793,0.782,0.273,0.273,0.273,0.038,0.156,0.038
t_7794,0.717,0.405,0.405,0.405,0.072,0.239,0.072
t_7795,0.707,0.502,0.502,0.502,0.056,0.279,0.056
t_7796,0.734,0.577,0.577,0.577,0.053,0.315,0.053
t_7797,0.758,0.674,0.674,0.674,0.061,0.368,0.061
t_7798,0.769,0.746,0.746,0.746,0.074,0.410,0.074
t_7799,0.802,0.660,0.660,0.660,0.083,0.372,0.083
t_7800,0.796,0.732,0.732,0.732,0.083,0.408,0.083
t_7801,0.774,0.781,0.781,0.781,0.078,0.430,0.078
t_7802,0.724,0.770,0.770,0.770,0.088,0.429,0.088
t_7803,0.654,0.810,0.810,0.810,0.097,0.454,0.097
t_7804,0.654,0.872,0.872,0.872,0.137,0.505,0.137
t_7805,0.556,0.900,0.900,0.900,0.177,0.539,0.177
t_7806,0.421,0.927,0.927,0.927,0.233,0.580,0.233
t_7807,0.322,0.916,0.916,0.916,0.268,0.592,0.268
t_7808,0.179,0.863,0.863,0.863,0.302,0.583,0.302
t_7809,0.088,0.516,0.516,0.516,0.269,0.393,0.269
t_7810,0.044,0.368,0.368,0.368,0.253,0.311,0.253
t_7811,0.027,0.283,0.283,0.283,0.253,0.268,0.253
t_7812,0.017,0.275,0.275,0.275,0.257,0.266,0.257
t_7813,0.020,0.287,0.287,0.287,0.262,0.275,0.262
t_7814,0.035,0.295,0.295,0.295,0.234,0.265,0.234
t_7815,0.045,0.316,0.316,0.316,0.228,0.272,0.228
t_7816,0.063,0.340,0.340,0.340,0.232,0.286,0.232
t_7817,0.117,0.418,0.418,0.418,0.239,0.329,0.239
t_7818,0.178,0.508,0.508,0.508,0.248,0.378,0.248
t_7819,0.230,0.628,0.628,0.628,0.288,0.458,0.288
t_7820,0.288,0.776,0.776,0.776,0.337,0.557,0.337
t_7821,0.318,0.899,0.899,0.899,0.388,0.644,0.388
t_7822,0.313,0.942,0.942,0.942,0.418,0.680,0.418
t_7823,0.297,0.956,0.956,0.956,0.459,0.708,0.459
t_7824,0.289,0.962,0.962,0.962,0.506,0.734,0.506
